symbol,V,DM4,DM2,DM1,VA2,DC2,D,VM3_VA5,DL5,VA1v,DA1,DL3,VA1d,VP1l_VP3,DP1m_DC4,VP4_VP1d_VP2,DL2d/v_DP1l_VC3l,VL1_VM1,DC1
CG7609,0.2012553919104988,0.07256134411708401,0.1380045469595141,0.068970405360034,0.0,0.0,0.0,0.03393613674010296,0.1625216942205539,0.2907747289191945,0.07035288219060055,0.7117138112427295,0.0,0.0,0.0,0.2573963799148074,0.09979228310011069,0.0,0.0
CG3679,0.0,0.0,0.0,0.04856529432704291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03136197663747949,0.0,0.0,0.0
CG3909,0.06401920791122509,0.09252995703587408,0.0,0.14578800689372504,0.1991995772999343,0.10456705440066709,0.07008979522466792,0.12911175770157937,0.04244999480871243,0.0,0.2390425273069732,0.0,0.40180602142561705,0.22670640295719166,0.10632608219841148,0.43742468655586564,0.14414607849143765,0.0,0.13864675135672316
LTV1,0.5452899278001742,0.8843339815894129,0.6717337961490748,0.8619498052774396,0.34280754225664584,0.4708558077679536,0.7297525338653741,0.7130567782866256,0.8606012836920852,0.7718103646533752,0.5893490562053498,0.0,0.051832015903888716,0.3946912952599205,0.6549234660118657,0.4213548814012812,0.9708973697909454,0.8555266544410498,0.4392072542628126
Ublcp1,0.1001797038675874,0.08291314134387086,0.06393180459470066,0.060812142731668954,0.6506959575310717,0.0,0.2749028259136413,0.0,0.13048471349298543,0.2791285883308268,0.130941734501024,0.0,0.23201169711901307,0.0,0.04696525562375937,0.20684447377018436,0.3509053757878403,0.0,0.28002777420603353
Osi6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goe,0.0,0.097593257056598,0.10132830026684433,0.07052455686978396,0.07642031100041459,0.14843520446359035,0.25058168218576593,0.09151086435757502,0.1801943235897164,0.11796388001233502,0.03865968572675905,0.0,0.0,0.0,0.051429375909532754,0.07800370580160168,0.13554701115132115,0.0,0.02844997430990467
tapas,1.804381245590377,4.656688439210537,3.2609854392634063,2.625635684207253,2.771294929308798,2.912382388880486,2.965695373735378,2.606826633039816,2.654461861128197,2.4818441653925323,2.1433787100111723,3.069771371340379,1.1551535993197055,3.615341049394035,2.1953432011703238,0.8998337301309622,2.339308056933232,1.6554274814334806,3.1407907059629063
CG7139,0.5663925216970466,1.0595338514254908,1.1766389292220354,0.7344975595815464,0.9169495051270125,0.7272458248697916,0.46786663558802644,0.620298887962748,0.6631530072877222,0.6634615399996332,0.5091757123839246,0.0,0.21790080737923834,1.7324848989586576,1.050551263647261,0.215792359144856,0.7745166564728679,1.0149550660743643,0.7170920479913928
botv,0.3231565315970879,0.21579216660901812,0.48075662338513286,0.23022946653684417,0.03616608363073498,0.3906358376386098,0.8047547169043334,0.0,0.344525128592916,0.19338661279827582,0.15105082166521228,0.0,0.0,0.6105646550483963,0.035663211873339457,0.0,0.12772897288459523,0.0,0.397837626593635
Nup93-1,0.0,0.0,0.0,0.09688309410747523,0.0,0.21427687354580505,0.05602559007587496,0.11611207367255272,0.0,0.10880777441998632,0.0,0.0,0.0,0.0,0.14229627809874776,0.0,0.1472620710301883,0.0,0.018463612456778355
beta4GalNAcTA,0.0,0.10619253800936482,0.13737195791473386,0.21941085731779228,0.34195582739903496,0.16882967486696085,0.2801947707810928,0.1293301577213745,0.3387391606681543,0.33336833974015895,0.09759530502133315,0.21139472710387258,0.0,0.37465103532950306,0.0,0.0,0.2933085028364512,0.0,0.27590610203919463
lili,0.12800542760773315,0.3596927709322841,0.15363377659381341,0.15259621146547608,0.22013225013190457,0.04494397495851023,0.518758171908478,0.0,0.43512398844075956,0.07100491708908084,0.3130570350745964,0.0,0.0,0.38575600553389766,0.2973999050052704,0.3338104981766804,0.07545173281211247,0.0,0.28364823391328764
CG2217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CG4766,0.0,0.0,0.0,0.04160860025841623,0.0,0.0,0.0,0.20311492199044034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010885290458628637,0.0,0.0
CG1927,1.6337212197968332,2.4060858083417047,1.593746751185465,1.4193272437549793,1.9265094667302665,2.097159468354913,2.057865150998477,2.214825060115554,1.5095734008572566,1.6879421929029341,2.1592728413836406,2.6742641764584993,3.025919531037872,1.74521315322032,1.5681132489063034,2.7688466651146277,1.884726789560059,1.7646865831949188,2.218383003158196
nito,2.8575828931893406,1.974327164178887,2.2451089372485065,2.2998916294369396,2.3039647865574273,2.289290029287051,3.8922700022142585,2.3407138934765923,1.9168627931254962,2.2986068597425824,1.7300734350780762,0.0,0.9453939348367756,1.3131850219787635,1.800998515992916,1.7977490104535911,2.359041816290034,1.4108207576610354,2.9178676186327386
CG7927,0.2756287574845759,0.6189420044187671,0.6254155613842556,0.6635932525839048,0.2217884709328153,0.5471447969719625,0.23365642698241335,0.48544619679577855,0.5270583607812755,0.26068755450914555,0.9300706916053874,0.0,0.6922215612715885,0.6890870034954328,0.3209707977137121,0.27540964699923454,0.5513367640057935,0.4799144558680147,0.9560487247001075
CG6495,1.2476130941773689,0.472022256558821,1.1521056343210176,1.3814939468441811,0.898974218486596,1.16151678065953,1.1517688636089332,0.427164122569259,1.0778605863501882,1.3332876598136623,0.8144574754868108,0.34705099175915505,2.328931979678824,1.0643622048706962,0.939586286327613,0.8964758940571641,0.32454206384682355,0.2325188582001717,1.2565547823348304
CG10863,0.0,0.5316932070262165,0.44901001191349066,0.4461585310708829,0.15541274593217688,0.311334557410862,0.0,0.0899820878596876,0.5579419406476406,0.4613591639114916,0.2552886115930665,0.0,2.1640307921453075,0.19021280939802662,0.300830962990797,0.4650869220103135,0.07791070776455662,0.31631973372405686,0.31283362837990325
NELF-B,0.08621311846912597,0.11996526299259189,0.0,0.15150286357510084,0.18972523638202907,0.07151310034559252,0.0,0.0,0.11700302967417729,0.13352256216409678,0.24043192945526853,0.8835477675987182,0.0,0.0,0.026967047200942708,0.0,0.20139335425595334,0.0,0.24548015943094964
CG8042,0.37871393882990895,0.4960595199460716,0.1015316693116131,0.38234989844136535,0.28098959425215203,0.196445623343381,0.2510605053118752,0.2237996329794017,0.6100077719587852,0.6417796173706112,0.3413452194709857,1.149781664549239,1.662393142061075,0.3083479648417566,0.21014873902998882,0.0,0.4360050661701649,0.0,0.5058945142697999
CG4928,4.246936837231869,3.92276386042943,3.091061341866833,3.324284329030452,3.5727021280157207,3.168940886306917,3.4028444584015043,4.139629082187766,3.221071875459014,2.988912471460785,3.03859611303012,5.210921478834561,3.5469892923703825,4.998188081499358,3.9750279530865966,3.5353375106516305,3.4146151181102167,2.625263505752066,3.948917914110859
pgant3,0.3332611998668708,0.1380532749191363,0.4592285283861209,0.3129660900264191,0.17714621428074523,0.08845443876874552,0.42250806577776895,0.5798717278052644,0.1776414611358299,0.3736522761071494,0.2215518055464872,0.0,0.0,0.4582246425620407,0.10128982014731634,0.25358662083459904,0.11764138513182988,0.0,0.14170926544261775
Tps1,0.10947960698469975,0.0,0.015868415439501404,0.060862340414574966,0.0,0.0,0.0,0.0,0.08346744513402705,0.05932797083165629,0.0,0.0,0.0,0.1686073875388305,0.0,0.0,0.09418240603189729,0.0,0.0
CG18659,0.9634980999147009,0.955090904956034,0.6691664416311719,1.1603858910469749,1.217287034017627,1.6530430376983851,0.5507132726221807,0.7111367986649759,1.317021585964594,0.7823627592183383,0.8088550118557324,0.5019641725006927,0.5734728794883927,1.19669477016043,0.9514718034041325,1.1746535225880728,1.5322241546664386,0.3613078521681016,1.1893086771794739
CG10345,0.029111210624836997,0.334401174616715,0.27209948214897267,0.4008437631897691,0.14658461010340731,0.27152196780221627,0.7777533549581428,0.7832631837079431,0.6035031429489962,0.5064426017309235,0.1919668403122595,0.0,0.0,0.7160554409068673,0.3373609422902432,0.33133616275531247,0.7534253181411501,0.37084017312612594,0.3246375118961606
CG9631,0.0,0.0,0.01263530424135018,0.06773010801274248,0.09506272798977891,0.0,0.0,0.0,0.0,0.01161395729064313,0.0,0.0,0.0,0.0,0.0,0.123131619586513,0.0,0.0,0.0
CG3149,0.21968470743880278,0.1544095268541707,0.14113443690092156,0.3038039962658059,0.2987436074443151,0.300820187546359,0.24483442955065182,0.017693960753741387,0.3087656225327944,0.6146142271164601,0.1800417258400821,0.0,0.7013815036030439,0.5531963602654831,0.07832547382600438,0.3676288830309282,0.18369749722105477,0.19860150383036296,0.2505903126373846
CG5498,0.1538774168094691,0.10678917579544321,0.03377504853153127,0.22073038123308378,0.42471180437270456,0.44140171160954833,0.14531575590087023,0.40580560058132,0.2637276580863132,0.0,0.15013303069062886,0.47643288335730066,0.6215248796820161,0.0,0.14864582824947767,0.2138192078492153,0.5945585358721849,0.3327009942750956,0.10863930932365858
CG8108,3.6481224337491596,4.12006137373536,3.3898452575398927,3.6479851483109025,2.6723289340169636,3.41930500576609,3.641588379372953,3.6672995723414297,3.768262382760513,4.391381155703566,3.095821828796513,1.7931140979680613,4.610965561113593,3.3065688819563426,3.9032906460388093,2.635594165498353,2.631538735281397,2.0213798936056087,3.9347710682874646
Cand1,0.545422976176012,0.5919543033556934,0.3153172761499115,0.31994524351143616,0.18279853693142886,0.2053356670276461,0.39086816474675207,0.3439006678407051,0.6505127180480571,0.2934440950127694,0.8658861825298503,0.0,0.0944347516498332,2.1500104009071013,0.3170434884369115,0.4428302081782585,0.2975357443531782,0.05345405179255507,0.6842337565558524
cert,0.34714288908973867,1.6623090559586828,1.0892046798760384,1.1515350502860822,1.651136874242036,0.31907237824333406,1.2813667880552766,1.3138230318562845,1.5596852546156652,0.4843250164999514,0.39502340592708796,0.0,1.3936240626260914,0.5801850829788571,0.8808400183021464,1.1063399971158951,0.8234177862221527,0.9915151489354371,0.4441579347993834
Nep2,0.7486775531845182,0.6618902639169808,0.3754378730897527,0.5365866390873129,0.5776518897442726,0.22900261656162066,0.8412305058940497,0.928188059989999,0.1635716406907516,0.5677538785549949,0.43730447922023574,0.6453797886308467,0.32086505424326195,1.3845279304633187,1.2908282750686888,2.59773481940545,2.4677450395640204,0.1090723146746211,0.43779056698793106
CG5009,0.3252432024151419,0.4213476052354712,0.23687320025704878,0.045120755268244744,0.14607780770311823,0.15257464628208778,0.06784149543496659,0.38335102787767206,0.20821180708548004,0.3664843468782017,0.4378601181329592,0.5925299250642019,0.48418121733481245,0.0,0.0,0.5900417086827768,0.2724702649095322,0.4067331390065126,0.3463495581820155
CG5815,0.1703328902421549,0.31032982046002355,0.1264733397472654,0.23066964899199083,0.5240756362654049,0.02888462488998179,0.7444976469853333,0.0,0.1625281737814973,0.5085247463282175,0.44483863872634716,0.7014085697304612,0.21430221680900827,0.31730321963787583,0.10295178934254583,0.0,0.039332136958024566,0.09959475426485905,0.15566847976672712
GABA-B-R2,1.3657266559344252,1.0090413360119919,1.4088688094146609,1.0724987908852748,1.3500338818301856,1.2731723287547076,0.7786619384081496,0.9529840189298654,2.276072391826776,1.9183529665996524,2.5598478877597564,3.490210338659557,1.6393873415510605,1.101594664353958,0.682669124532712,0.763386802011525,0.7975269923047744,0.7286076560522199,1.345573408915485
CG14526,0.4736164926434491,0.18778902431237712,0.12906944077733412,0.024713564392856664,0.0,0.1188001288557338,0.0,0.06265763745497833,0.1310056613302074,0.11147576059132368,0.24343768637129004,0.0,1.3090493866496418,0.6590811532471963,0.2715178340517543,0.19956733483425546,0.02597185810704658,0.0,0.0
mino,0.1599222231890187,0.11610839353637674,0.26086470350125235,0.15633788503443555,0.0,0.0,0.0,0.06673748715510934,0.41563436785178515,0.20397497082700874,0.047981611554894846,0.0,0.0,0.0,0.12287971463128054,0.2977922194933182,0.0,0.3797161276977677,0.2106189389539632
PCB,1.3124395814101206,1.0149211652098407,1.3721937860100526,1.1246164450105196,0.4663660095391047,1.3381162090817957,1.8182002422620458,1.3416754050605253,0.8240722802315926,1.3419120472320132,1.1943144193540582,1.4699363703503958,0.6865400190641295,0.5971831543270452,1.1627324479168735,0.5139924709422359,1.0564388000883844,0.4800837843179809,0.7681473488345449
CG6191,1.4754081913392605,1.3260509368280615,1.9986452833712263,1.4954528524269317,1.64681011640003,1.343357943177547,2.55564946376453,1.6398741502062344,1.321725926223146,1.9813566232435444,1.6797368381707354,1.3865093283175223,0.1562375316703452,0.7029046105107338,1.348836939878479,1.4962352165085382,1.6222806816875555,0.8642989953317343,1.733110479982955
CG6230,0.2573593956896161,0.46583662257570996,0.3154081322507189,0.34016761300976983,0.2659885255065658,0.06902909598771188,0.3651000833043473,0.2176710852047092,0.1664497201986616,0.3744141786811702,0.28922307802496283,0.0,0.0,0.39516763926851173,0.4036556402170965,0.0,0.4010328794476092,0.37257316098712373,0.34437085665303785
CG7601,0.5063151412042627,0.5528283148582764,0.1444888559246284,0.39507736743786337,0.368419096555534,0.7304102506462327,0.9639655645251987,0.854670574971856,0.46059140403733556,0.29533207210613477,0.4139971331978375,0.4628962404069015,0.5983403284780787,0.294392820228521,0.07553679163883764,0.0,0.3029248117089036,0.0,0.5851183137431305
CG4757,0.5274064065571248,0.8318365786289911,0.16147065337786065,0.34607679132247293,0.5405783891534729,0.6867392601273524,0.16363004116068958,0.8308004909630583,0.9668153005211341,0.5666973895906008,0.3131199294016942,0.0,0.0,1.0360794211340303,0.2865792392334549,0.9946106813896277,0.575062174311382,0.0,0.46478153096994557
CG8740,0.3227011097568524,0.06825856483163029,0.2202153115398194,0.20603272563030633,0.27735406716567995,0.10902661942523202,0.29761150054269536,0.29310432284503274,0.41438638209149065,0.1116908611058294,0.180589784644907,1.0614746066958567,0.0,0.2798656479756803,0.17195201177224487,0.3066827256022999,0.46747383262230247,0.0,0.18190487197328928
CG5867,0.8336767197903882,1.6651417020857127,1.2276937605747058,0.8646529365931167,1.2831806621402186,0.5157099665157118,1.1016978584334467,0.7424653781077692,1.344849461133179,1.4720286775827747,1.0168869997538674,2.8961373233895498,0.8260628924921714,2.2171007369620437,1.031304432849379,1.7833907807775322,1.3198199128652086,1.289258494599831,1.7880585614673334
CG7028,0.29233994657110296,0.490743954373532,0.8378615456446491,0.6544024706440894,0.2799423737408209,0.3046891017570609,1.1755837587738693,0.4254446608353855,0.6200906119295723,0.5978285575284306,0.3882945069787662,0.0,0.3358625297295359,0.45879961796759944,0.28633008866021187,0.5965548020694585,0.5719323542507132,0.0,0.5011828934377721
GCS2alpha,1.8937190345599295,1.4886923318321643,1.3541977894817425,2.530790236552411,2.2428572941715927,2.001764908343586,1.949600678483527,3.0834294578295105,2.7237207850213316,2.9040412245494376,2.8502647207668357,1.9636632156188523,2.780080764386985,1.8486182026457467,1.3572307556825223,1.5625102574615464,2.0152789535104976,3.7081467554203327,3.011386778577286
CG1688,0.4040211865322174,0.18032724751202178,0.16962969899591576,0.031470599200487476,0.46825052617561985,0.032586349039742134,0.7432699944621642,0.2849993849914327,0.34946640076389873,0.2521191275122246,0.19866075805057637,0.0,0.6748977067526517,1.86233861911901,0.25819962691365433,0.28869551080313044,0.4663525118095549,0.0,0.8053751377021238
GstE12,0.7689690711357038,1.4245062498648413,0.52022702056649,0.5944843640170072,0.8572763572576716,0.33491159140022586,1.1416198075770878,0.9164792027736564,1.1966730543923456,1.5022952258100992,1.1090786565236026,1.4408067600772316,0.0,1.8289121464599112,0.8397050632980947,1.758232733158767,0.6885919159077855,0.4601138903484767,0.9973183774269002
MED15,0.29813186893291654,0.10419783553122867,0.20717712307722805,0.13470035415238477,0.44936285348966915,0.0,0.19915743530011243,0.2700334482530896,0.11419958861635943,0.08776475784230878,0.31381201609344755,0.0,0.0,0.3250221843314396,0.588940177863763,0.3521376234758323,0.1484345307796283,0.0,0.32371842413921476
drpr,1.8621368564611886,2.732196215890324,2.481072136816194,1.8344081590980552,1.597446490266281,2.8901634227471065,1.0981885673290808,1.282206717797541,2.162133440537684,3.3722479749404934,2.6696056858074373,1.1895708589495204,4.8846272039851115,6.07642724802009,1.8853676075829562,1.376779353416781,1.4366514792621028,1.752035921255023,1.8985803396243377
Kank,2.3009577230203084,2.3019769469838263,2.2573122716671796,2.3933648931353617,2.214360923107112,2.9376979476408587,2.9712668812813785,1.519204979749339,3.129747980111867,4.589832157481459,4.31278702401292,3.3372137546179585,1.820680862254886,2.668392056235732,2.560816865106273,1.398271579270888,1.8802322909825242,1.6122865114626503,2.8070373545194465
CG17712,0.07849949864529364,0.12637860871123335,0.0,0.13193256681973467,0.16203664689462982,0.0,0.16006916857560116,0.0,0.030727501474556163,0.4210174365302943,0.2504212312289977,0.7662475442827744,0.0,0.2575295349909624,0.0,0.21728762552735778,0.08381521380444922,0.4053635642227924,0.1486686674241857
cindr,2.1113922117656694,1.9790672034653016,1.290979597458863,1.8157668687423554,1.9847674261235388,1.791473559634038,1.9737147877280812,1.7253362104471675,0.4683618987858112,2.281868708409882,1.8834224941633466,2.0584464826724065,0.6005015799519962,1.27522731647942,1.5091994313214243,1.1024143585600399,1.866117971689786,1.9338965310746388,1.5992735851271387
CG2790,0.4707744292301579,0.3155939498900684,0.5064761120957506,0.23750433394458728,0.13528672796070182,0.3496192455896628,0.251247288445452,0.09753040988903738,0.4923691243614457,0.5079896269721828,0.15041508944155826,0.0,0.22917223300267905,0.3264072704795891,0.10208460814104071,0.5995615859426019,0.1578093779050633,0.0,0.3108255149305087
obst-B,0.0,0.0,0.03422984058971774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0632461388460865,0.08475693748066605,0.0981364683434273,0.05744398274905623,0.0,0.0,0.0,0.005418151382705859
pdgy,0.9016025113572408,1.4110533943869918,1.1912800900349099,1.222985836371476,1.0991395248899027,0.7655833463269287,1.0513394200358772,0.8266720085170528,1.0768611777324824,1.168733193556738,0.838802908069199,1.6942794404802488,0.7244289843108226,1.943266424476472,1.0820865629859653,1.3170261352563042,1.1072495946491934,0.39607211219834676,1.255709116447096
CG8611,0.0,0.0,0.022064135634473944,0.03993509473272952,0.0,0.10893306451368905,0.41802202088826346,0.0,0.2444668363748037,0.11406595356760245,0.07694488610556756,0.0,0.9094677500698471,0.0,0.073925186509962,0.038517091717345575,0.013297655316018703,0.0,0.04173888741269583
Ulp1,1.2623605171646655,0.34300918291322413,0.45286139327663033,0.8604293479928915,0.17021104547959873,1.1774146511940995,0.8327796161795327,0.9653727284590635,1.0309663391871806,0.8757274191966529,0.8343053091152959,0.6946383597479908,1.125711180102811,0.913096558414362,0.49211230853901666,0.8181391724860616,0.4696314077259844,0.0,1.3320726077695986
CG8230,0.701836168444642,0.29089246624054305,0.07434021470963592,0.17790314538190102,0.17727330958810175,0.09785492633372789,0.6265750218891537,0.41441832487301844,0.01987630425394241,0.36442731871683465,0.4738774445209626,0.0,0.0,0.9846035310730559,0.24231463700270742,0.4283208504568985,0.31466781222946616,0.0,0.36649490278957964
CG2082,0.40221590574793287,0.2912093409644483,0.359315631925332,0.6132529751464332,0.7209193914464544,0.11110049712972073,1.182534881293075,0.23227046164115708,0.6706087491241927,0.6913722362335082,0.9224204259897913,0.7106518229107898,1.3252998850111024,1.0581114687906326,0.22448586658936043,0.2675902037320289,0.696687390758225,0.6845602128950834,1.0440331671126037
morgue,0.03881171658379643,0.2713833631061839,0.10101477824909831,0.04774547196567629,0.038421507325752724,0.37335791618880737,0.0,0.08023229747309252,0.0,0.4050777366834243,0.1448801615180944,0.0,0.0,0.0,0.304390002998349,0.0,0.32025278529181966,0.056189278492938186,0.2929061724433994
Dic1,1.985784038471087,1.7603611118503593,2.0882382073368384,2.4306749055923156,2.4257387158994033,1.9819441098032378,1.6072465461399514,2.9891298197205995,2.233000201338397,3.0619940251690245,2.8186052398890467,0.922185015897625,0.6300711913389228,1.7569437876610008,2.463940396054454,2.0285903436231503,2.019127906371467,1.707748641873697,2.422220661277323
LManII,0.0892784441900666,0.0,0.0,0.024074804831753102,0.11974296856623927,0.0,0.0120612191546559,0.14012518592457546,0.14460843731547426,0.07051973293754822,0.10743441289960796,0.0,0.0,0.2581648721467494,0.10888001177003828,0.0,0.0,0.2793647070193887,0.015240661344232492
CG6404,0.33763010719448283,0.09998364004777804,0.23809024115712404,0.15693479657331308,0.13348436606760455,0.35900113735713207,0.21516993077991878,0.0,0.17561348524357612,0.054308214514869876,0.16537609527036662,0.0,0.0,0.0,0.08332051058853265,0.0,0.21830402282488107,0.3556238238361226,0.26480584628313164
YT521-B,3.09728216302687,3.284546959608419,3.214892004323051,3.0835038310695775,2.639603929398827,3.020975775541597,2.89947793784533,1.8679458173823023,1.9397323955726555,1.9892027677190325,2.420668155352479,0.7466428397155388,1.3892381515598935,3.0145342868124945,2.9457679134261108,2.8782779293337377,2.2133535232320143,1.5019397905388976,2.6618189628190736
CG5808,0.0,0.08775315236522128,0.0,0.1075481071919861,0.16762679399493913,0.15473664868008874,0.0748304128695583,0.0,0.0,0.33121504262316653,0.17308794017708076,0.0,0.0,0.11927949065733823,0.0136630871519624,0.0,0.14076856267680246,0.22737220509627604,0.1365525339308794
Adam,0.8428809545230548,1.1825762303930676,0.8054116374173905,0.8516366611085509,1.0448435748623095,0.6202803491988105,0.7030472160611562,1.2345122541987965,0.7272527508092089,1.8930544211479543,1.381723085943174,2.130821229938271,1.0976434871983582,0.8359032771085944,0.133317524893877,0.7391378895937504,1.3837070754097087,0.12903138547598036,1.459816053104965
Acf,0.6227231115266464,0.6435790863250467,0.6968126373552687,1.0972076570666307,0.22005946968337803,1.0087093905605682,1.5223069042906099,1.1392545928196007,0.7845487827021813,0.7581247063466705,0.5890810460211814,0.0,0.6153733969903119,0.700153433171135,0.5213897366628995,0.555222322157267,0.9654704987525818,0.17738745866357597,0.5056697401223685
Pfrx,0.6765203236906475,0.07795568425447401,0.32241607002120787,0.3952335077468141,0.6917612300871451,0.13829195588969392,0.2670340022188673,0.4786021998522398,0.7449819719996663,0.5095750804914333,0.4355758360113384,0.0,0.7802537046957968,0.5250016785824856,0.5005922274827969,0.9557547132015418,0.503004530835797,0.0,0.7748218490772563
jdp,0.5129575716729811,1.3892631784819682,1.6232125679738323,2.140541110426652,0.8364934497732298,0.4107346239355804,0.8014408955508245,1.432501656860396,0.9828010618362132,0.30657605247976955,0.8847332596434543,0.0,2.012551678931488,1.3448767213378945,0.8496931353735723,0.5203067077006704,0.9419971444892342,0.31936837622858794,0.5562982858022204
htt,1.214011443853713,0.6393037382110247,0.644461763081506,0.7939748464727613,0.701624153146057,1.3269760300726783,0.8070162036016174,0.7965138652278096,0.6832914109541394,0.6256919147172944,0.767618516463069,0.7851203764873514,0.051832015903888716,1.6787855856682556,1.2602857895483734,1.034533969861325,0.8875015662126424,0.07033132713627316,0.6308893521924893
glob1,2.9817280731660443,0.1877626453976367,0.12280602638002314,0.1127839825205283,0.37815779621009565,0.22273438237739895,0.0,0.31483617374383066,1.0328851066600764,0.30321444498527234,0.08634345195809769,0.0,1.1876224906934676,0.13274211086625962,0.26980396476998275,0.0,0.39411992920832867,0.0,0.21372277029109155
blot,12.04061963567368,12.25906675565103,12.306246074716984,12.070895616144902,12.139312972209682,12.461082585759442,12.2279926518079,12.716357245400973,12.308986564433853,12.50915344545858,12.817624409984782,11.024571190764684,12.170328358904166,11.338451627130626,11.654066977959213,12.439666674150056,11.943350587702161,12.019182213980605,12.32439383597785
VhaSFD,2.13104643871292,2.9295738697597358,3.8701233415497427,3.0668204545249234,3.323631804477485,2.269192169905992,3.9473858230214187,2.728656648528346,4.171836939997468,4.574149138115275,4.4279314503783045,1.9185509028081935,4.395684402221121,1.6441041919046755,3.265319216860032,3.48573585119941,3.3327809376377764,1.3568699536542883,3.6181404412275278
U26,0.0,0.04474081214817134,0.3800813237833327,0.09409060676743508,0.0,0.14763917364445828,0.389770665783173,0.5404986659225581,0.0,0.22405061102009732,0.37050364784853956,0.0,0.7430911332814312,0.47771271565573276,0.24979385689846728,0.0,0.3041089280665509,0.29378005093413234,0.12092098325407388
SMC2,0.021664649477170412,0.2947255716072669,0.20250172118307821,0.01750593643442556,0.37660256523001145,0.0,0.30763318365591724,0.03141975879454916,0.0,0.04686827498215613,0.12999667005017454,0.0,0.0,0.0,0.0,0.25395614580188025,0.16090969927839405,0.0,0.005418151382705859
Prp18,0.3087695027969096,0.3971999698892081,0.12401022410769362,0.15583400635411657,0.0,0.0,0.06018436070044797,0.3523824917929025,0.2774893535707067,0.11708865537563451,0.18500831233628032,0.0,1.097803598231998,0.3420062349716591,0.1592049550325842,0.0,0.20106096731262543,0.7156317500102566,0.23437596386126097
NP15.6,0.9774497556510873,1.3215788898348277,0.8753516904292101,0.8201378227105264,1.3856909304787766,0.8795073194449603,1.3462415929958076,1.2350371243719822,1.5625013332713147,1.5286810933571156,1.4627541719566222,1.0616149759247744,2.3549458583618663,1.183565573969536,0.9485827935243364,1.1461195718963073,0.9999472360338174,0.8564595228482924,1.247299381612117
Mtch,0.7222275755953668,0.6346845067899674,0.3822522378716401,0.9588556456434779,0.8705902296755973,1.1760996927352563,0.7151365042769959,0.46166736812662507,0.40296089446227823,0.6422276483542139,0.8099688168457334,0.0,0.8068874404896473,0.20498935440914515,0.24300422390553972,0.7593826659451351,0.5699734386916355,0.791325839267367,1.1634994141852495
Hey,0.21515626517937195,0.07142340290150001,0.1220499553835386,0.14660365272770343,0.1509658316065848,0.0,0.2493863346889509,0.0,0.0,0.11317818903435618,0.0,0.0,0.7499489522837116,0.0,0.1361518430645278,0.24713429063350353,0.16970456544978263,0.0,0.0
GV1,0.35601047877466924,0.6073209513480285,0.07966444652099892,0.05107506648287562,0.3254758105121565,0.06105994567289857,0.23562591055177284,0.0,0.39691155774271536,0.42963463727344253,0.3573029724900175,1.0714390477409803,0.7810825400077629,0.6006681526897621,0.15918916665212177,0.35857398142090346,0.24738979462446342,0.03164504979050748,0.26688122757609245
O-fut2,0.0,0.19037984336778768,0.30973936934358026,0.0606138036137723,0.2925853356513641,0.04456112813456706,0.31323948563016457,0.0,0.028981640277290596,0.04261640479212423,0.18557636248317286,0.0,0.0,0.5812422292722158,0.14047119025438237,0.0,0.0,0.0,0.24452064808078525
CG14787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03306691515410665,0.0,0.0,0.0,0.0
Lrpprc2,0.043509381315102805,0.27417955594756344,0.06816442272815991,0.24667053988960022,0.052228026841660224,0.14141442161220985,0.4647153191038331,0.3219789722874318,0.2546184670743636,0.5264493733634362,0.1598830285267224,0.0,0.0,0.2754021689927362,0.0,0.0,0.4199228846888009,0.0,0.2713346276449485
CG14785,0.0,0.05320327159133116,0.03771292433909232,0.10423080559018223,0.22498948251440498,0.0,0.20971859067654045,0.035955354419821985,0.2086366771577716,0.08030524746347104,0.12977259957472767,0.0,0.3887812034750807,0.0,0.17571897747012605,0.0,0.10627431806711293,0.0,0.0
Dp1,0.526909240285628,0.579585534337525,0.6772449522507378,0.4515041278868227,1.1168173424471115,0.12121380031815152,0.0505376866754862,0.4417889960775617,1.5801069718093927,0.7351350756775257,1.0132667691741744,0.5561471876519685,0.0,0.15561728217675755,0.6018524273471832,0.21276530264695323,0.7638007956846325,0.7476965218743539,0.9485797929599892
Dgp-1,0.14235342736826878,0.3939363558804771,0.5198550233921172,0.4021190672299062,0.41043028260232967,0.2686706343607323,0.5222415326407084,0.27843309157552476,0.7401896199148967,0.6535114191319352,0.3587148335461231,0.0,1.130447155612447,0.0,0.3647854581752886,0.3639620322181306,0.38330271981500574,0.3161783194170101,0.688375200289284
